Name;Group;Item;Comment;Logged;Type;LogDB;MinRaw;MaxRaw;MinEu;MaxEu;OnMsged;OnMsg;offMsged;OffMsg;;AlarmMsg;AlarmLevel;AlarmCase;AlarmConst;DeadBaund;EU;RW
vn131;vn;;ТП-129 ввод Л-18П-9 с ТП-127 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-131 Включен;true;ВН-131 Выключен;;;0;0;0;;0;0
vn132;vn;;ТП-129 вывод Л-18П-9 к ТП-130 (п.Чална) (ЗН);true;11;0;0;1;0;1;true;ВН-132 Включен;true;ВН-132 Выключен;;;0;0;0;;0;0
vn133;vn;;ТП-112 ввод Л-18П-2;true;11;0;0;1;0;1;true;ВН-133 Включен;true;ВН-133 Выключен;;;0;0;0;;0;0
vn134;vn;;ТП-112 вывод Л-18П-2 к ТП-113;true;11;0;0;1;0;1;true;ВН-134 Включен;true;ВН-134 Выключен;;;0;0;0;;0;0
vn135;vn;;"РП-10 кВ ""Котельная"" вывод на ТП-173 Т-2 (п.Мелиоративный) (ЗН)";true;11;0;0;1;0;1;true;ВН-135 Включен;true;ВН-135 Выключен;;;0;0;0;;0;0
vn136;vn;;"РП-10 кВ ""Котельная"" вывод на ТП-173 Т-1 (п.Мелиоративный) (ЗН)";true;11;0;0;1;0;1;true;ВН-136 Включен;true;ВН-136 Выключен;;;0;0;0;;0;0
vn137;vn;;ТП-187 ввод с Л-52П-2 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-137 Включен;true;ВН-137 Выключен;;;0;0;0;;0;0
vn138;vn;;ТП-187 ввод с Л-52П-12 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-138 Включен;true;ВН-138 Выключен;;;0;0;0;;0;0
vn139;vn;;ТП-187 вывод Л-52П-12 к ТП-183 (п.Мелиоративный) (ЗН);true;11;0;0;1;0;1;true;ВН-139 Включен;true;ВН-139 Выключен;;;0;0;0;;0;0
vn140;vn;;;true;11;0;0;1;0;1;true;ВН-140 Включен;true;ВН-140 Выключен;;;0;0;0;;0;0
